id,release,n_0047,n_0050,n_0052,n_0061,n_0067,n_0075,n_0078,n_0091,n_0108,n_0109,o_0176,o_0264,c_0466,c_0500,c_0638,c_0699,c_0738,c_0761,c_0770,c_0838,c_0870,c_0980,c_1145,c_1158,c_1189,c_1223,c_1227,c_1244,c_1259,service_a,service_b
12206,a,1,1,1,1,0.7142857142857143,1,0.1333333333333333,1,0.1333333333333333,0.0,243,5,a,b,b,c,a,b,b,a,b,b,b,c,b,a,b,b,u,1,1
11747,a,1,1,1,1,0.3571428571428571,1,0.3,1,0.3,0.25,57,4,b,d,b,b,a,b,d,b,a,c,a,e,a,c,a,a,p,0,1
1309,a,1,1,1,1,0.6428571428571429,1,0.7,1,0.7,0.0,311,5,a,a,b,b,a,b,b,a,b,c,b,b,b,c,a,b,u,0,0
12674,b,1,1,1,1,0.8571428571428571,1,0.5333333333333333,1,0.5333333333333333,0.125,290,7,c,a,d,b,a,c,c,a,b,c,b,g,b,c,a,d,n,1,1
13159,c,1,1,1,1,0.7142857142857143,1,0.2666666666666666,1,0.2666666666666666,0.0,268,4,a,e,d,c,a,b,b,b,b,c,b,e,b,c,a,d,n,1,1
7460,c,1,1,1,1,0.7142857142857143,1,0.4333333333333333,1,0.4333333333333333,0.0625,266,4,a,a,e,a,a,a,d,a,a,c,a,e,a,c,a,f,u,0,0
10467,b,1,1,1,1,0.7142857142857143,1,0.5,1,0.5,0.0625,329,7,b,a,b,c,a,c,c,a,b,c,b,a,b,c,b,b,m,1,1
7414,a,1,1,1,1,0.3571428571428571,1,0.1,1,0.1,0.0,101,4,b,b,b,c,a,b,b,a,b,a,b,e,b,c,b,b,n,1,1
16788,c,1,1,1,1,0.4285714285714285,1,0.4333333333333333,1,0.4333333333333333,0.125,91,4,a,h,b,c,a,b,b,b,a,c,a,k,b,c,a,a,p,0,0
2025,c,1,1,1,1,0.9285714285714286,1,0.0666666666666666,1,0.0666666666666666,0.0,369,1,a,b,b,c,b,c,c,a,b,c,b,i,b,c,b,b,a,0,0
3576,b,1,1,1,1,0.4285714285714285,1,0.3333333333333333,1,0.3333333333333333,0.0625,157,0,a,a,b,c,a,a,d,b,b,a,b,j,a,a,a,a,m,0,0
9822,a,1,1,1,1,0.9285714285714286,1,0.8,1,0.8,0.1875,368,7,a,i,e,b,a,b,b,a,a,b,c,g,b,c,a,f,e,0,0
12816,a,1,1,1,1,0.9285714285714286,1,0.0333333333333333,1,0.0333333333333333,0.0,269,2,b,f,b,c,b,a,d,a,b,a,b,k,a,c,b,b,a,0,0
1028,b,1,1,1,1,0.9285714285714286,1,0.7666666666666667,1,0.7666666666666667,0.1875,327,7,b,h,d,b,a,b,b,a,b,a,b,g,b,a,a,d,w,0,0
12131,b,1,1,1,1,0.9285714285714286,1,0.4333333333333333,1,0.4333333333333333,0.0625,369,5,a,a,e,b,a,b,b,a,b,b,b,b,b,c,a,a,n,1,1
7940,a,1,1,1,1,0.5,1,0.3666666666666665,1,0.3666666666666665,0.125,120,4,c,b,d,b,a,b,b,b,b,b,b,e,b,c,a,d,j,0,1
17815,a,1,1,1,1,0.5714285714285714,1,0.9666666666666668,1,0.9666666666666668,0.0,219,4,a,a,d,b,a,b,b,a,b,a,b,e,b,c,a,d,n,1,0
5359,c,1,1,1,1,0.0714285714285714,1,0.8,1,0.8,0.1875,30,0,b,i,b,b,a,c,c,b,b,c,b,j,b,c,b,a,e,0,0
15771,c,1,1,1,1,0.1428571428571428,1,0.4,1,0.4,0.0,55,4,b,f,b,c,a,c,c,a,a,c,c,j,b,c,a,a,i,1,0
9956,a,1,1,1,1,0.9285714285714286,1,0.1333333333333333,1,0.1333333333333333,0.0,335,5,c,a,b,c,a,b,b,a,b,c,b,c,b,c,b,b,i,1,1
10245,c,1,1,1,1,0.4285714285714285,1,0.2,1,0.2,0.0625,121,6,c,a,b,c,a,b,b,b,a,b,a,b,b,c,a,a,n,1,0
8470,a,1,1,1,1,0.5,1,0.9,1,0.9,0.375,105,4,c,a,d,b,a,a,d,b,b,c,b,k,a,c,a,d,e,0,0
15297,b,1,1,1,1,0.7142857142857143,1,0.6666666666666666,1,0.6666666666666666,0.125,292,4,b,b,e,b,a,b,b,a,b,c,b,e,b,c,a,f,n,1,1
16628,b,1,1,1,1,0.6428571428571429,1,0.9666666666666668,1,0.9666666666666668,0.25,172,1,b,b,d,b,a,c,c,a,b,c,b,i,b,c,a,d,m,0,0
4846,a,1,1,1,1,0.2857142857142857,1,0.8666666666666667,1,0.8666666666666667,0.3125,42,1,b,h,b,b,a,c,d,b,a,b,c,i,a,c,a,a,e,0,0
9170,b,1,1,1,1,0.2857142857142857,1,0.2666666666666666,1,0.2666666666666666,0.125,73,4,c,h,d,c,a,b,b,b,a,c,a,e,b,c,a,d,i,1,1
10379,a,1,1,1,1,0.7142857142857143,1,0.9666666666666668,1,0.9666666666666668,0.0,341,5,c,a,e,b,a,b,b,a,b,c,b,c,b,c,a,f,n,1,0
4533,c,1,1,1,1,0.0,1,0.0,1,0.0,0.0,9,0,a,f,b,c,a,b,b,b,a,c,c,j,b,c,b,b,i,1,1
13089,a,1,1,1,1,0.0,1,0.1666666666666666,1,0.1666666666666666,0.0,17,6,b,a,b,b,b,b,b,a,b,c,b,b,b,c,a,b,n,1,0
7667,c,1,1,1,1,0.3571428571428571,1,0.5666666666666667,1,0.5666666666666667,0.0,108,5,a,d,b,b,a,b,b,a,a,c,c,c,b,c,a,b,p,0,0
6316,c,1,1,1,1,0.9285714285714286,1,0.4333333333333333,1,0.4333333333333333,0.0625,313,7,b,b,d,c,a,b,b,a,b,d,b,g,b,c,a,d,n,1,1
17543,a,1,1,1,1,0.0714285714285714,1,0.0666666666666666,1,0.0666666666666666,0.0625,12,2,b,h,b,c,a,c,c,b,a,c,a,k,b,c,b,b,u,1,1
8856,b,1,1,1,1,0.7857142857142857,1,0.9,1,0.9,0.0,329,7,b,a,c,b,a,b,b,a,b,a,b,g,b,a,a,c,h,0,0
1482,a,1,1,1,1,0.8571428571428571,1,0.4,1,0.4,0.0,369,8,b,a,b,a,a,b,b,a,a,b,c,d,b,c,a,b,n,1,1
7861,a,1,1,1,1,0.5,1,0.4333333333333333,1,0.4333333333333333,0.1875,101,3,a,f,d,b,a,b,b,b,a,c,b,e,b,c,b,d,e,1,1
6900,a,1,1,1,1,0.5,1,0.5333333333333333,1,0.5333333333333333,0.125,169,0,a,a,e,c,a,b,d,b,b,a,b,j,a,c,a,f,h,0,0
405,c,1,1,1,1,0.5,1,0.3333333333333333,1,0.3333333333333333,0.0625,114,2,b,d,b,c,a,b,b,a,a,c,b,k,b,c,a,a,p,0,0
15895,a,1,1,1,1,0.5,1,0.3666666666666665,1,0.3666666666666665,0.0625,159,4,b,a,d,b,a,b,d,b,a,b,c,e,a,c,a,d,u,1,1
12730,b,1,1,1,1,0.9285714285714286,1,0.6666666666666666,1,0.6666666666666666,0.0625,369,5,b,a,d,b,a,b,b,a,b,c,b,b,b,c,a,d,b,0,0
5774,b,1,1,1,1,0.7857142857142857,1,0.1666666666666666,1,0.1666666666666666,0.0,329,5,b,a,b,c,a,b,b,a,b,a,b,b,b,a,b,b,h,1,1
14648,a,1,1,1,1,0.6428571428571429,1,0.2666666666666666,1,0.2666666666666666,0.0,177,7,a,a,b,c,a,a,a,a,b,d,b,a,b,c,a,b,n,0,0
7925,a,1,1,1,1,0.7857142857142857,1,0.8333333333333334,1,0.8333333333333334,0.125,247,7,c,a,d,b,a,b,b,a,a,c,a,g,b,a,a,d,u,0,0
6626,a,1,1,1,1,0.7142857142857143,1,0.1333333333333333,1,0.1333333333333333,0.0625,243,4,a,b,b,c,a,b,b,b,a,c,c,e,b,c,a,a,n,1,0
11470,c,1,1,1,1,0.7857142857142857,1,0.5333333333333333,1,0.5333333333333333,0.125,224,0,a,a,d,c,a,b,d,b,b,a,b,j,a,c,a,d,u,0,0
9462,b,1,1,1,1,0.8571428571428571,1,0.2,1,0.2,0.0,369,5,c,f,b,c,a,b,b,a,b,c,b,b,b,c,b,b,n,1,1
1950,a,1,1,1,1,0.9285714285714286,1,0.8333333333333334,1,0.8333333333333334,0.125,369,6,c,a,d,b,a,a,a,a,a,a,b,b,b,c,a,d,w,0,0
8302,a,1,1,1,1,0.9285714285714286,1,0.6666666666666666,1,0.6666666666666666,0.125,315,8,a,a,d,b,a,b,b,a,b,c,b,h,b,a,a,d,e,1,1
4914,b,1,1,1,1,0.8571428571428571,1,0.0333333333333333,1,0.0333333333333333,0.0,320,1,c,h,b,c,b,b,b,a,b,c,b,i,b,c,b,b,a,1,1
16255,a,1,1,1,1,0.0,1,0.3,1,0.3,0.125,10,5,a,c,b,c,a,c,c,b,a,c,b,c,b,c,b,b,p,1,1
3134,a,1,1,1,1,0.1428571428571428,1,0.2666666666666666,1,0.2666666666666666,0.0,46,5,b,a,e,c,a,c,c,a,a,c,c,c,b,a,a,a,B,1,1
17087,b,1,1,1,1,0.9285714285714286,1,0.0333333333333333,1,0.0333333333333333,0.0,352,1,b,b,b,c,a,b,b,a,b,b,b,i,b,c,b,b,n,1,1
14678,b,1,1,1,1,0.8571428571428571,1,0.8333333333333334,1,0.8333333333333334,0.0,369,4,b,a,d,b,a,b,b,a,b,c,b,e,b,a,a,d,m,1,1
2671,a,1,1,1,1,0.7142857142857143,1,0.4,1,0.4,0.125,251,7,b,b,d,c,a,b,b,a,b,a,b,g,b,c,a,d,n,1,0
15486,a,1,1,1,1,0.7142857142857143,1,0.9666666666666668,1,0.9666666666666668,0.125,243,4,a,a,c,b,a,c,c,a,b,c,b,e,b,c,a,c,e,0,0
4700,a,1,1,1,1,0.9285714285714286,1,0.6666666666666666,1,0.6666666666666666,0.0625,369,4,b,a,d,c,a,b,b,a,b,c,b,e,b,c,a,d,B,0,0
16989,a,1,1,1,1,0.3571428571428571,1,0.9,1,0.9,0.125,120,4,b,a,e,b,a,c,c,a,a,c,c,e,b,c,a,a,p,0,0
12644,b,1,1,1,1,0.4285714285714285,1,0.2333333333333333,1,0.2333333333333333,0.0,239,5,a,b,b,b,a,b,b,a,b,c,b,c,b,c,b,b,n,1,1
4889,a,1,1,1,1,0.3571428571428571,1,0.9333333333333332,1,0.9333333333333332,0.125,74,6,a,a,d,b,a,c,c,a,a,c,c,f,b,a,b,d,n,1,0
17386,a,1,1,1,1,0.2857142857142857,1,0.0666666666666666,1,0.0666666666666666,0.0,57,1,a,e,d,b,a,a,d,b,b,a,b,i,a,c,a,d,b,0,0
1557,a,1,1,1,1,0.2142857142857142,1,0.8,1,0.8,0.0625,78,4,b,a,b,b,a,c,c,b,b,c,b,e,b,c,a,b,B,0,0
1863,a,1,1,1,1,0.5714285714285714,1,0.4333333333333333,1,0.4333333333333333,0.0,180,2,b,b,b,c,a,b,b,a,b,a,b,k,b,c,a,b,p,0,0
6063,b,1,1,1,1,0.2857142857142857,1,0.4333333333333333,1,0.4333333333333333,0.1875,73,4,b,c,c,c,a,a,a,a,a,c,c,e,b,c,b,c,p,0,0
5578,b,1,1,1,1,0.7857142857142857,1,0.3666666666666665,1,0.3666666666666665,0.0,363,7,a,a,b,c,a,b,d,a,b,a,b,a,a,a,a,a,i,1,0
1179,b,1,1,1,1,0.3571428571428571,1,0.0,1,0.0,0.0,122,0,b,f,b,c,a,c,c,b,a,c,a,j,b,c,b,b,n,1,1
5946,b,1,1,1,1,0.8571428571428571,1,0.2,1,0.2,0.0,364,4,b,b,b,c,a,b,b,a,b,a,b,e,b,c,a,b,p,1,1
4485,a,1,1,1,1,0.2857142857142857,1,0.5,1,0.5,0.0625,75,6,b,f,b,c,a,b,b,a,a,c,c,f,b,a,b,a,B,0,0
3925,c,1,1,1,1,0.8571428571428571,1,0.7,1,0.7,0.0,345,6,c,a,d,c,a,c,c,a,b,c,b,b,b,a,a,d,B,0,0
8279,a,1,1,1,1,0.9285714285714286,1,0.4,1,0.4,0.0,369,7,a,a,d,c,a,b,b,a,a,c,c,g,b,c,a,d,B,0,0
912,c,1,1,1,1,0.3571428571428571,1,0.9333333333333332,1,0.9333333333333332,0.25,93,4,c,h,c,b,a,c,c,b,a,c,c,j,b,c,a,a,d,0,0
12076,a,1,1,1,1,0.5714285714285714,1,0.5,1,0.5,0.0,271,7,c,a,b,c,a,b,b,a,b,a,b,g,b,c,a,b,u,0,0
783,c,1,1,1,1,0.7142857142857143,1,0.5666666666666667,1,0.5666666666666667,0.0,230,7,b,a,b,c,a,a,a,a,b,d,b,g,b,c,a,b,p,0,0
10637,a,1,1,1,1,0.7857142857142857,1,0.2666666666666666,1,0.2666666666666666,0.0,301,7,a,a,b,c,a,b,b,a,a,c,c,a,b,c,b,b,n,1,1
5339,c,1,1,1,1,0.1428571428571428,1,0.3,1,0.3,0.0,53,4,b,b,b,c,a,c,c,a,b,c,b,e,b,c,a,a,B,0,0
8143,a,1,1,1,1,0.9285714285714286,1,0.7333333333333333,1,0.7333333333333333,0.0,369,8,a,a,b,c,a,b,b,a,b,c,b,d,b,c,a,b,h,1,1
7000,b,1,1,1,1,0.0714285714285714,1,0.9,1,0.9,0.125,40,5,a,h,b,b,a,b,b,b,a,a,c,c,b,a,a,b,e,0,0
12497,c,1,1,1,1,0.0714285714285714,1,0.1666666666666666,1,0.1666666666666666,0.125,18,2,c,h,d,b,a,b,d,a,a,b,c,k,a,c,a,d,c,0,0
4759,a,1,1,1,1,0.9285714285714286,1,0.9333333333333332,1,0.9333333333333332,0.0,369,7,c,a,d,b,a,b,b,a,b,b,b,g,b,c,a,d,n,1,0
967,b,1,1,1,1,0.8571428571428571,1,0.6,1,0.6,0.1875,263,6,b,a,d,b,a,b,b,a,a,c,a,f,b,a,a,d,m,0,0
1043,b,1,1,1,1,0.0,1,0.8333333333333334,1,0.8333333333333334,0.125,9,4,b,a,d,b,a,b,b,a,b,a,b,e,b,c,a,d,w,0,0
17428,c,1,1,1,1,0.8571428571428571,1,0.6,1,0.6,0.125,267,7,a,a,d,b,a,b,b,a,b,a,b,d,b,c,a,d,j,0,1
8634,a,1,1,1,1,0.2142857142857142,1,0.5333333333333333,1,0.5333333333333333,0.0,102,7,b,b,b,c,a,b,d,a,b,b,b,h,a,c,b,b,h,0,0
7247,a,1,1,1,1,0.9285714285714286,1,0.7666666666666667,1,0.7666666666666667,0.125,329,5,a,b,d,b,a,b,b,a,a,b,b,b,b,c,a,d,w,0,0
2268,a,1,1,1,1,0.4285714285714285,1,0.9666666666666668,1,0.9666666666666668,0.3125,127,5,a,a,e,b,a,b,d,a,b,a,b,c,a,c,b,f,e,0,0
7056,a,1,1,1,1,0.0714285714285714,1,0.5666666666666667,1,0.5666666666666667,0.25,26,5,c,f,c,b,a,a,a,b,b,a,b,c,b,c,a,c,e,0,0
7157,a,1,1,1,1,0.0714285714285714,1,0.2333333333333333,1,0.2333333333333333,0.0,55,1,a,i,b,c,a,b,b,b,a,b,c,i,b,a,a,b,p,1,0
15526,a,1,1,1,1,0.7857142857142857,1,0.8666666666666667,1,0.8666666666666667,0.1875,301,5,a,h,e,b,a,b,b,a,b,a,b,f,b,c,a,f,e,0,0
4387,b,1,1,1,1,0.2142857142857142,1,0.5666666666666667,1,0.5666666666666667,0.0625,77,4,b,h,d,c,a,b,b,b,a,c,c,e,b,c,a,d,n,1,1
14524,b,1,1,1,1,0.1428571428571428,1,0.8666666666666667,1,0.8666666666666667,0.125,94,4,b,e,e,b,a,b,b,a,b,c,b,j,b,c,a,f,e,0,0
6536,a,1,1,1,1,0.2857142857142857,1,0.1333333333333333,1,0.1333333333333333,0.0,78,5,c,b,b,c,a,b,b,a,b,c,b,c,b,c,b,b,n,1,1
838,a,1,1,1,1,0.4285714285714285,1,0.5,1,0.5,0.125,131,5,c,h,e,b,a,b,b,b,b,d,b,b,b,a,a,f,i,1,1
8312,a,1,1,1,1,0.5714285714285714,1,0.9,1,0.9,0.125,154,4,c,h,d,b,a,b,b,a,b,c,b,e,b,c,a,d,e,0,0
9613,c,1,1,1,1,0.9285714285714286,1,0.8666666666666667,1,0.8666666666666667,0.125,313,5,c,b,d,b,a,b,b,a,b,c,b,c,b,c,a,d,w,0,0
1866,a,1,1,1,1,0.1428571428571428,1,0.1666666666666666,1,0.1666666666666666,0.0,76,5,b,b,b,b,a,b,b,a,b,b,b,f,b,c,b,b,n,1,1
14458,b,1,1,1,1,0.2142857142857142,1,0.1333333333333333,1,0.1333333333333333,0.0,59,4,a,a,c,c,a,b,d,b,b,a,b,e,a,c,b,c,m,1,0
4750,b,1,1,1,1,0.4285714285714285,1,0.5,1,0.5,0.1875,103,0,b,a,d,c,a,b,d,a,a,c,c,j,a,c,a,d,n,1,1
12082,a,1,1,1,1,0.9285714285714286,1,0.9,1,0.9,0.0,369,6,b,a,d,b,a,b,b,a,b,c,b,b,b,c,a,d,B,0,0
3686,c,1,1,1,1,0.0,1,0.2333333333333333,1,0.2333333333333333,0.0,3,5,a,b,b,c,a,c,c,a,b,c,b,c,b,c,b,b,n,1,1
16052,b,1,1,1,1,0.5714285714285714,1,0.0666666666666666,1,0.0666666666666666,0.0,222,2,b,f,b,c,a,b,d,a,a,a,c,k,a,c,b,b,n,1,1
8391,a,1,1,1,1,0.7142857142857143,1,0.5333333333333333,1,0.5333333333333333,0.0,289,5,a,a,d,c,a,c,c,a,a,c,c,c,b,c,a,d,v,0,0
10896,b,1,1,1,1,0.9285714285714286,1,0.9,1,0.9,0.125,352,5,b,a,d,b,a,b,b,a,b,b,b,c,b,c,a,d,A,0,0
708,c,1,1,1,1,0.4285714285714285,1,0.3,1,0.3,0.0,183,6,a,b,b,c,a,b,b,a,b,c,b,f,b,a,b,b,u,1,1
15576,c,1,1,1,1,0.8571428571428571,1,0.5,1,0.5,0.0,369,5,b,a,b,c,a,b,b,a,b,a,b,c,b,c,a,b,B,0,0
319,b,1,1,1,1,0.5,1,0.8,1,0.8,0.1875,127,5,a,b,e,b,a,c,d,b,b,b,b,b,a,c,a,a,m,1,0
13303,c,1,1,1,1,0.6428571428571429,1,0.1333333333333333,1,0.1333333333333333,0.0,199,4,b,b,b,b,a,c,c,a,a,c,c,e,b,c,b,b,u,1,1
12385,a,1,1,1,1,0.0,1,0.4666666666666667,1,0.4666666666666667,0.0625,11,8,a,h,b,b,a,c,d,a,a,d,c,d,a,c,a,a,u,0,0
16720,a,1,1,1,1,0.4285714285714285,1,0.2666666666666666,1,0.2666666666666666,0.0,148,5,b,a,b,c,a,b,b,a,a,c,b,b,b,c,a,b,p,0,0
6088,b,1,1,1,1,0.2857142857142857,1,0.3,1,0.3,0.0625,95,5,b,h,d,c,a,b,b,a,b,b,b,f,b,c,b,d,s,1,0
18108,a,1,1,1,1,0.7142857142857143,1,0.5333333333333333,1,0.5333333333333333,0.0,279,7,b,a,d,c,a,a,a,a,a,a,a,a,b,c,a,d,B,0,0
7519,c,1,1,1,1,0.5714285714285714,1,0.8,1,0.8,0.0625,173,4,c,a,d,b,a,b,b,a,b,c,b,e,b,c,a,d,p,0,0
718,a,1,1,1,1,0.0714285714285714,1,0.1,1,0.1,0.125,24,2,b,f,b,c,a,b,b,b,b,c,b,k,b,c,a,b,n,1,1
2114,a,1,1,1,1,0.9285714285714286,1,0.7,1,0.7,0.125,329,10,b,a,d,b,a,b,b,a,b,d,b,d,b,c,a,d,u,0,0
1006,b,1,1,1,1,0.2142857142857142,1,0.4666666666666667,1,0.4666666666666667,0.1875,59,4,a,e,b,c,a,a,d,b,b,a,b,j,a,c,a,b,n,1,0
10041,b,1,1,1,1,0.2142857142857142,1,0.3666666666666665,1,0.3666666666666665,0.0625,95,4,b,a,b,b,a,b,b,b,b,a,b,e,b,c,a,b,i,1,0
1632,c,1,1,1,1,1.0,1,0.8333333333333334,1,0.8333333333333334,0.125,369,6,a,h,d,b,a,b,b,a,b,b,b,b,b,c,a,d,b,0,0
579,a,1,1,1,1,0.2142857142857142,1,0.5666666666666667,1,0.5666666666666667,0.375,46,5,a,d,b,b,a,b,b,b,a,b,c,c,b,c,b,b,e,1,1
15907,b,1,1,1,1,0.9285714285714286,1,0.5666666666666667,1,0.5666666666666667,0.125,352,7,b,b,d,b,a,b,b,a,b,c,b,g,b,c,a,d,e,0,0
8710,a,1,1,1,1,0.7142857142857143,1,0.9333333333333332,1,0.9333333333333332,0.0,279,7,b,a,b,c,a,c,c,a,b,c,b,g,b,c,a,b,n,1,1
2999,c,1,1,1,1,0.1428571428571428,1,0.5666666666666667,1,0.5666666666666667,0.3125,19,4,b,d,b,b,a,c,c,b,b,c,b,e,b,c,a,a,e,1,0
1260,a,1,1,1,1,0.0714285714285714,1,0.9,1,0.9,0.0,41,4,b,h,e,c,a,b,b,a,a,c,a,e,b,c,a,a,B,0,0
10116,b,1,1,1,1,0.9285714285714286,1,0.2,1,0.2,0.0,305,5,b,a,b,c,a,c,c,a,b,c,b,g,b,c,b,b,n,1,0
15662,b,1,1,1,1,0.3571428571428571,1,0.7666666666666667,1,0.7666666666666667,0.25,69,4,b,a,e,b,a,b,b,b,a,c,c,i,b,c,a,f,e,0,0
7512,c,1,1,1,1,0.3571428571428571,1,0.6,1,0.6,0.0625,93,5,b,a,e,b,a,b,b,a,b,a,b,c,b,c,a,f,d,1,1
17281,c,1,1,1,1,0.1428571428571428,1,0.4666666666666667,1,0.4666666666666667,0.0625,27,2,a,a,b,c,a,b,d,b,b,a,b,k,a,a,a,a,h,1,1
16287,c,1,1,1,1,0.2142857142857142,1,0.4333333333333333,1,0.4333333333333333,0.0625,35,5,a,b,b,b,a,c,c,b,a,c,c,f,b,c,a,b,C,1,0
12461,b,1,1,1,1,0.8571428571428571,1,0.5666666666666667,1,0.5333333333333333,0.1875,263,7,a,a,d,b,a,a,a,a,b,a,b,g,b,c,a,d,b,0,0
8488,b,1,1,1,1,0.6428571428571429,1,0.5,1,0.5,0.125,252,4,b,a,b,b,a,c,c,a,a,c,c,e,b,c,a,b,e,0,0
10146,a,1,1,1,1,0.6428571428571429,1,0.7333333333333333,1,0.7333333333333333,0.0625,134,5,c,b,d,b,a,b,b,a,b,c,b,b,b,c,a,d,n,1,0
6596,a,1,1,1,1,0.3571428571428571,1,0.3333333333333333,1,0.3333333333333333,0.0625,97,4,c,e,b,c,a,b,b,b,b,b,b,e,b,a,a,a,j,1,1
18175,c,1,1,1,1,0.5,1,0.3,1,0.3,0.125,96,4,a,b,b,c,a,c,c,b,a,b,a,e,b,c,b,b,u,0,0
8817,a,1,1,1,1,0.4285714285714285,1,0.3333333333333333,1,0.3333333333333333,0.125,101,0,b,b,c,c,a,b,d,b,a,a,c,j,a,c,a,c,j,1,0
6031,b,1,1,1,1,0.2142857142857142,1,0.7666666666666667,1,0.7666666666666667,0.0625,95,4,c,a,b,c,a,c,c,a,a,c,a,e,b,c,a,b,n,0,0
13687,b,1,1,1,1,0.9285714285714286,1,0.4666666666666667,1,0.4666666666666667,0.0,369,7,b,a,d,c,a,b,b,a,b,c,b,h,b,a,a,d,B,0,0
3528,b,1,1,1,1,0.8571428571428571,1,0.8333333333333334,1,0.8333333333333334,0.0,369,7,a,a,d,b,a,b,b,a,a,c,c,g,b,c,a,d,m,0,0
6719,b,1,1,1,1,0.6428571428571429,1,0.5,1,0.5,0.1875,172,0,c,h,d,c,a,b,b,a,a,c,c,j,b,c,b,d,i,0,1
13102,a,1,1,1,1,0.8571428571428571,1,0.9666666666666668,1,0.9666666666666668,0.125,285,6,b,a,d,b,a,a,d,a,a,a,c,g,a,c,a,d,u,0,0
8380,a,1,1,1,1,0.3571428571428571,1,0.3333333333333333,1,0.3333333333333333,0.0,160,10,b,e,b,c,a,b,b,a,b,b,b,d,b,c,a,b,n,1,1
1220,a,1,1,1,1,0.2857142857142857,1,0.3333333333333333,1,0.3333333333333333,0.0,122,7,c,f,b,c,a,b,b,a,a,a,c,a,b,c,b,b,h,1,1
11486,c,1,1,1,1,0.6428571428571429,1,0.7666666666666667,1,0.7666666666666667,0.0,287,7,a,a,b,c,a,c,c,a,b,c,b,h,b,a,a,b,p,0,0
3542,c,1,1,1,1,1.0,1,0.4666666666666667,1,0.4666666666666667,0.0,369,7,a,a,d,c,a,b,b,a,b,a,b,g,b,a,b,d,B,0,0
10135,b,1,1,1,1,0.7857142857142857,1,0.6333333333333333,1,0.6333333333333333,0.0,369,5,b,a,b,c,a,b,b,a,a,a,a,c,b,c,a,b,h,0,0
14292,a,1,1,1,1,0.0714285714285714,1,0.7333333333333333,1,0.7333333333333333,0.125,31,2,a,c,e,b,a,c,c,b,a,a,c,k,b,c,a,f,j,1,0
18082,c,1,1,1,1,0.3571428571428571,1,0.5666666666666667,1,0.5666666666666667,0.0625,93,5,a,d,d,c,a,c,c,a,b,d,b,b,b,c,a,d,p,0,1
17447,a,1,1,1,1,0.8571428571428571,1,0.0333333333333333,1,0.0333333333333333,0.0,324,0,c,h,b,c,a,c,c,b,a,c,c,j,b,c,b,b,h,0,0
413,c,1,1,1,1,0.1428571428571428,1,0.3666666666666665,1,0.3666666666666665,0.1875,32,5,a,c,b,b,a,b,b,b,a,c,c,c,b,c,a,b,n,1,1
7966,a,1,1,1,1,0.4285714285714285,1,0.9,1,0.9,0.0625,154,0,a,b,b,b,a,b,b,b,a,b,c,j,b,c,a,b,e,0,0
13705,c,1,1,1,1,0.6428571428571429,1,0.4333333333333333,1,0.4333333333333333,0.125,199,5,a,a,c,b,a,a,d,b,b,c,b,c,a,c,a,c,q,1,1
6725,b,1,1,1,1,0.3571428571428571,1,0.4666666666666667,1,0.4666666666666667,0.25,79,4,b,h,b,b,a,c,c,b,a,c,c,i,b,c,a,b,e,0,0
12290,b,1,1,1,1,0.9285714285714286,1,0.9666666666666668,1,0.9666666666666668,0.1875,369,4,b,i,d,b,a,b,b,a,b,c,b,e,b,a,a,d,e,0,0
1395,c,1,1,1,1,1.0,1,0.1666666666666666,1,0.1666666666666666,0.0,369,5,b,b,b,c,a,b,b,a,b,c,b,b,b,a,b,b,n,1,1
2520,c,1,1,1,1,0.2142857142857142,1,0.4333333333333333,1,0.4333333333333333,0.0625,68,5,c,c,c,b,a,b,b,a,a,b,b,b,b,a,a,c,p,1,1
8390,a,1,1,1,1,0.9285714285714286,1,0.8,1,0.8,0.1875,284,8,c,a,d,b,a,b,b,a,b,b,b,g,b,a,a,d,e,1,0
5117,a,1,1,1,1,0.4285714285714285,1,0.3666666666666665,1,0.3666666666666665,0.125,101,4,b,h,d,b,a,c,c,a,a,c,c,e,b,c,a,d,n,1,1
10436,c,1,1,1,1,0.7142857142857143,1,0.8666666666666667,1,0.8666666666666667,0.1875,155,4,b,c,d,b,a,b,b,a,a,b,c,e,b,c,a,d,i,1,0
1151,b,1,1,1,1,0.3571428571428571,1,0.6666666666666666,1,0.6666666666666666,0.125,94,5,a,a,d,b,a,b,d,a,b,a,b,c,a,c,a,d,e,0,1
11389,a,1,1,1,1,0.5,1,0.5666666666666667,1,0.5666666666666667,0.0,164,5,b,h,d,b,a,b,b,a,b,c,b,c,b,c,a,d,D,0,0
16157,a,1,1,1,1,0.5714285714285714,1,0.1333333333333333,1,0.1333333333333333,0.0,214,5,a,c,b,b,a,c,c,b,b,b,b,c,b,c,a,a,u,1,1
10062,b,1,1,1,1,0.6428571428571429,1,0.7666666666666667,1,0.7666666666666667,0.125,203,4,b,i,d,b,a,b,b,a,b,c,b,k,b,c,a,d,w,0,0
7589,c,1,1,1,1,0.6428571428571429,1,0.6666666666666666,1,0.6666666666666666,0.125,156,7,b,a,d,b,a,a,a,a,b,d,b,a,b,a,a,d,b,1,1
15787,c,1,1,1,1,0.1428571428571428,1,0.1666666666666666,1,0.1666666666666666,0.0,70,4,a,e,b,c,a,b,b,a,a,c,a,e,b,c,a,b,C,1,0
