id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,target
15736,A,B,A,C,B,B,A,E,C,N,0.1988697453058436,0.5511928184502113,0.6497545482156338,0.1581883260685656,0.8950334749711881,0.4318739989911229,0.4370650716400221,0.3158377256101022,0.3342971949214854,0.3438651264312229,0.2281451559531332,0.4025440530285172,0.2735112152973913,0.4719365241141261,7.870953043303814
86921,B,A,A,C,B,D,A,E,G,K,0.072541903154232,0.364186729072609,0.6905323336201207,0.7212845733067416,0.4787566134833642,0.9746666941487852,0.6644963305318484,0.6196633689283693,0.9048821942571126,0.8436916390122021,0.7579933195334946,0.6533863270824195,0.6079429479977237,0.6006997038888624,7.659392431540628
456480,A,B,A,C,B,D,A,E,A,F,1.0336523461322993,0.6216707364839621,0.2045427480427195,0.7004142620921476,0.2876795026235379,0.9755271987163268,0.2885727440817596,0.7679299216839606,0.8944437399534328,0.8455575239876805,0.447317155548909,0.4205724561322251,0.7092424180651289,0.4426108034500703,8.473383918899291
376494,B,A,A,C,B,B,A,E,C,I,0.4146695114422713,0.613439400199232,0.674471914185037,0.2207100942662769,0.5225706852627978,0.3698435467965571,0.7476524487577809,0.3114988007453153,0.3887621314560084,0.4451746130256214,0.6843028343348356,0.4040872008875197,0.3702702316036833,0.4679942442712785,7.53428087339844
481977,A,A,A,C,B,C,A,E,C,H,0.5343190850978482,0.4949305025809177,0.6531579217733066,0.4011892893778717,0.2751539285242183,0.6221690615729942,0.4200396450596935,0.5213341667662654,0.5286901030422181,0.4013522125423578,0.0881330169281199,0.5982070605989236,0.3752874222240959,0.7922740400429588,7.47570173543028
2251,B,A,A,C,B,D,A,D,A,F,1.0341377731736867,0.6264818042926205,0.3439877786223764,0.417840258846302,0.7140244583792092,1.0076405410024427,0.4047257379542759,0.5709855030310642,0.3726420020079816,0.5797879619539069,0.7483199440015528,0.5166178036573665,0.7032203175531221,0.7935939288983376,8.950220770802458
79831,A,B,A,C,B,B,A,E,E,F,0.4129995797812279,0.7716974076562301,0.4968773995890285,0.3166940491181789,0.2875218950092501,0.6954468733342667,0.4536338364619135,0.3182090733378085,0.1582593982853609,0.2993856221826628,0.560542918011715,0.303000963686574,0.2747684705884399,0.4789024835620256,7.139877938919469
400142,A,B,A,C,B,B,A,E,C,F,0.5600170104214888,0.5547373672248704,0.6363097418646729,0.5934269088127346,0.4657657183230275,0.4685893443670678,0.3902249009989489,0.7050051388156671,0.5843918920609532,0.389050315100847,0.8927699771820866,0.1410148984911186,0.4028700385943483,0.2232516325572178,8.096814460363605
3221,A,B,A,C,B,B,A,E,C,B,0.3439281742966725,0.6322891792468449,0.3318963203823917,0.1986057726067823,0.7854940514657364,0.3455730021870546,0.3565136382790633,0.3761001561383366,0.3704440553546075,0.2681035558133081,0.4020581383963515,0.9275250091875954,0.5840302217694173,0.8025694457627909,7.707320542636903
210662,A,A,B,C,B,B,A,E,C,I,0.4644101349430818,0.7255606372461564,0.5269124645632353,0.4133407362597414,0.2817476616792386,0.2459570708280737,0.37421218852301,0.4168397943495863,0.3815113732504079,0.451160809038519,0.0845440614044737,0.2596340518666316,0.170368991962566,0.2256937415904727,8.433972080615781
275720,A,B,A,C,B,B,A,E,C,B,0.5420855458494231,0.7630958580791619,0.3075998884756245,0.5825450938632842,1.0316320456171413,0.5054702958086361,0.4572835987976906,0.4673701620251154,0.3655349823006259,0.3559061202382819,0.9294281870552364,0.4409150687682234,0.2806289567131913,0.4489319291940829,8.134318906925403
449593,A,B,A,C,B,B,A,E,C,G,0.5381945132256738,0.5487086461784471,0.4745820202045928,0.4698795627718633,0.998070626036092,0.0532832925864043,0.5480095700554852,0.2120942363700525,0.3715787637165932,0.4692919540297205,0.0815057731643177,0.3579163592424806,0.2750624380493233,0.3141833431453496,8.192700950361191
337033,A,B,A,C,B,B,A,E,A,N,0.6324296781204128,0.4250452479829606,0.3517064312875904,0.8077236321354586,0.5795885979844669,0.5230121503397855,0.3129168838678759,0.5130555498212743,0.4826015576212464,0.2779364997904533,0.6293305945967422,0.2687262585677683,0.8194899695226374,0.5683260813531017,8.394850123637625
307001,A,B,A,C,B,B,A,E,E,G,0.5584092509661003,0.5554274875197817,0.2716236082971182,0.4393357686519322,0.4645108604451994,0.1570217482706825,0.32368475115753,0.3930767429311599,0.358469596548912,0.1690967336039564,0.2302396311562226,0.0629438995930228,0.4034199470960863,0.6417391513360253,9.31078576596895
286601,A,A,A,C,B,B,A,E,C,O,0.4784937524682748,0.4952151418967562,0.9625769651656334,0.4977986127989697,0.526126016209227,0.3890149584250275,0.4359913106353006,0.2834540141786213,0.2169414454920513,0.3227613385134365,0.3813110015432417,0.069140487233912,0.5029309781337417,0.7602287947256371,9.082224248158791
206670,A,B,A,C,B,B,A,E,A,I,0.3164940096928802,0.4936186650639586,0.2954647777851712,0.4557412972948624,0.2957723362276842,0.3100219015613448,0.1758814066051425,0.2124772890453913,0.2651257020576033,0.3915033485241204,0.0631930468618411,0.6635548242259627,0.2436147731436869,0.3482733170825549,7.739181829196074
110368,B,A,A,C,B,B,A,E,E,I,0.0477024697578883,0.3382844096689265,0.6464234241306143,0.2364682344803529,0.2824008769591693,0.4507890222492693,0.4178219243621097,0.5192886376273523,0.2581661476840883,0.1586912000320429,0.5302204730408643,0.210490393015572,-0.0732698971234001,0.2353932831916764,8.454269363285427
492546,B,B,A,C,B,B,A,E,E,L,0.5264617539401165,0.3407370714769045,0.5204429505090594,0.2823719360533183,0.8972776183813018,0.3823003668381448,0.1685217253225662,0.372427554959726,0.278240817953203,0.2836195174422133,0.3399142375630576,0.2684789685916078,0.1729595349786551,0.2333942142014193,8.670315752061278
185465,B,B,A,C,A,B,A,E,C,I,0.438418222192291,0.2571894550201392,0.4272322021767311,0.800823651635907,0.3717085309772441,0.5462598811847534,0.4339937794342975,0.2659584773270132,0.1223443326893492,0.3887110062073188,0.4530992691594298,0.7211840434582293,0.2922191764239083,0.3453883153842549,9.023219812823584
255389,B,B,A,C,B,C,A,E,C,M,0.1116798299646129,0.1409494913985203,0.3332053341669123,0.8917339013446152,0.7865422300759664,0.4328055107030565,0.3267674886874707,0.6565229583695206,0.3850009374679999,0.3990038274995772,0.3771353899621964,0.1636945910206449,0.257495417610571,0.8571348098369047,7.882209620774353
229010,B,B,A,C,B,B,A,E,C,N,0.4062065398224617,0.3198337641953637,0.16119388189958,0.276989130237705,0.5184309258715563,0.5528113235101475,0.392900551603552,0.4510731318831866,0.1750737010925482,0.2739591318129437,0.1369552817515247,0.5386896578716682,0.859709505722544,0.4138216559983765,7.392629201193181
253977,A,A,A,A,B,C,A,D,C,I,0.4388275265069744,0.559312302721501,0.4875860627295699,0.4704864616591964,0.6013695593018908,0.6579610291960435,0.3142327087537009,0.3182506559828777,0.5802177567571594,0.8101781120540854,0.4932967531087935,0.2627587027892541,0.6609155664007729,0.8713306129452585,8.727952549734729
1170,A,A,A,C,B,B,A,E,E,I,0.4961400283157336,0.1193621465642029,0.8802991676764311,0.4594264989733988,0.3183231215646782,0.4880962679233381,0.6936119329449866,0.5056593618460675,0.4061621702987493,0.4895715753944328,0.1180251996521701,0.4386616040863319,0.2398304442782765,0.3342239329422323,9.109682471119513
241642,A,B,A,C,B,B,A,E,C,B,0.402119096810861,0.4833089962308889,0.5542437418140721,0.2379873063797423,0.2779849231833428,0.4069257945287273,0.7837497833012236,0.3167568184934391,0.4488309079254362,0.3935481472539825,0.2364591263609345,0.7379540275316131,0.374712427528765,0.4818996403798442,8.3755772679816
288925,A,B,B,C,B,B,A,E,E,F,0.4097144753221073,-0.0574951330425044,0.6572042067208436,0.1738009950803902,0.6814934844222438,0.3523331143677615,0.1500889703681693,0.2531736346387108,0.5718981723864675,0.2658643061739256,0.0561842141588848,0.3026519481309521,0.4049136964752925,0.4847925872220527,8.260350934742537
462996,B,A,A,C,B,B,A,E,A,J,0.3080402798839295,0.6142832311763404,0.5485891298189147,0.3106616422843809,0.8207338716950268,0.676119367664972,0.3723814801424723,0.4102412822605738,0.4712295473580982,0.4200182409295983,0.6553286682467526,0.4497973749683605,0.4106864282961865,0.7632713771698778,8.122665753651182
418593,A,B,A,C,B,D,A,E,G,I,0.7645713327933454,0.5608194870619222,0.3420393050710015,0.5456666518269468,0.4348488047303566,0.6718741456874895,0.4088685205760889,0.8153958854607614,0.8631982209696466,0.8218598061760475,0.6792066487034639,0.632337546302941,0.7566350392942498,0.3207628143566993,8.759075968550855
376653,A,B,A,C,B,B,A,E,A,I,0.6590985957115125,0.4939823827620972,0.6857373973675109,0.4742371237552905,0.7824604640154607,0.4643630286480444,0.3777398463266022,0.2636472898262507,0.4648081143150515,0.5829024160691934,0.2954889958040645,0.4829601066667846,0.3614110710507013,0.4271419922906962,8.007302029535623
23490,B,B,A,A,B,C,A,E,C,I,0.6985213517800539,0.4204209699704216,0.8999275699022615,0.138708933020516,0.2939070340052315,0.4698018288770963,0.3398856119646993,0.6195117047834682,0.3771442137527162,0.2687792334618387,0.3769638849947234,0.3542286743102083,0.2840252027419317,0.7843578500958006,8.745294295693766
331754,A,B,A,C,B,D,A,E,A,N,0.7326450054982662,0.5624570667841851,0.0732262193400579,0.7907597953401614,0.27590238197162,0.5007054718575417,0.6454355792532261,0.8705442700142987,0.7017995693777279,0.4303915713534952,0.9326733184969048,0.2692996282864774,0.6214313150971057,0.7842308212791342,8.116663127888604
197241,A,B,B,C,B,B,A,E,C,N,0.5442564213468678,0.3165117975768553,1.0227281931058492,0.4727639314173016,0.7812205244133371,0.1522046156959102,0.4154369524086836,0.5349783349259298,0.3851785186617399,0.2457820943121826,0.3722768679290771,0.2758467923489243,0.2079947777942718,0.2523162452699555,7.84330111560447
110137,A,B,A,C,B,B,A,E,C,I,0.6433390231295889,0.5534097781019565,0.7000051599493817,0.5083499834835369,0.3291797732109806,0.3827595307726638,0.3374600665624122,0.3507844140017982,0.3890499247692351,0.6010943970886289,0.2847689051017448,0.0638245898328902,0.4068390005397586,0.8208295080588673,8.7990672458686
313680,A,A,A,C,B,D,A,E,A,I,0.6834955377829907,0.366964114224968,0.4119248802260651,0.7244720850264427,0.5247891365909265,1.0494697458749798,0.67929820030838,0.9368612028573856,0.5704333736892911,0.5152315470957567,0.7664886245190505,0.5186004989661916,0.8194201293203579,0.2869869136386688,8.44322554440756
395042,B,A,A,C,B,D,A,E,C,F,0.2528040719450858,0.7274811970869156,1.0235712303468554,0.4468995890646824,0.2706600356607435,0.4260502870158812,0.3771330527770217,0.2788791699698753,0.2618997254355413,0.5538162774546735,0.6201339035704707,0.345631513010128,0.2813252918247694,0.2845111280420995,8.439647168167772
487626,A,B,A,C,B,B,A,E,C,N,0.4525507641076266,0.5532168238637858,0.5134279587572766,0.469459914579698,0.5032575821736208,0.4107008199570745,0.8490569344674306,0.3490102333555948,0.6378925584624089,0.2773972586901832,0.4218535652378846,0.4391031316840364,0.9507510203684538,0.1624358367391595,9.581475658801686
99362,A,A,A,C,B,C,A,E,C,F,0.5548669050928319,-0.002529481912713,0.3009633584993255,0.4739122394463732,0.9494837791252364,0.4824203071413713,0.8175176200185235,0.5123126135451801,0.3546171024938321,0.5895770578055848,0.5642640689128625,0.5230432740962218,0.6035888655622057,0.2820649495534731,8.491902289594616
220709,B,A,A,C,B,D,A,E,A,G,0.9043805934640776,0.3604882286666793,0.3563713919449301,0.7410162501701748,0.6790086508713851,0.972161270983026,0.5156831237619914,1.0170950377170345,0.7303506956228516,0.7688958929012498,0.5026485077929604,0.6842816136008879,0.6640675320589924,0.7971255374313038,8.45101715504886
202889,A,A,A,C,B,D,A,B,A,J,1.016701595238194,0.4298242294720968,0.2369943943998761,0.1532605195050093,0.6878083974772154,0.7699807370072084,0.5485525569100999,0.8729031447770726,0.8879135764659959,0.7557802251183757,0.8107225994988391,0.9209750584613078,0.5357714050932466,0.2750449153416259,8.511887130811404
202391,B,B,A,A,B,D,A,E,G,K,0.8103750792151143,0.4301481097871359,0.3792794079537388,0.3551173759538423,0.4551564010319278,0.8716200462374863,0.4923284531731521,0.3405215391260331,0.953238375747556,0.7738746879604189,1.054572714042482,0.2691600833815765,0.9286523493387908,0.5211532705432196,8.499574355859727
197361,A,B,A,C,B,D,A,D,A,F,0.701398284471997,0.4295345212259917,0.2890983089520602,0.4061112779736809,0.514495964630375,0.7799986684551135,0.6539122049466942,0.8562246865691231,0.8368108880452371,0.3174224939485054,0.8083330972037853,0.5110128352942501,0.8047069830184312,0.3647080304278293,8.061639717366685
261001,A,B,B,C,B,B,A,E,C,H,0.5278043188908167,0.5565803030086599,0.4986658478821964,0.4741182716163668,0.2875167632357508,0.4243915234123496,0.4300839823321175,0.2658656786159814,0.3884431639893165,0.3977662386856522,0.3449228443434882,0.4025386335373952,0.1940730261872531,0.6999737696815274,9.981042788640348
299280,B,A,A,C,B,B,A,E,C,I,0.4727958961146394,0.3507919959266742,0.316274086317029,0.3962753005434978,0.2733820998927964,0.4186646903324755,0.1566262359617259,0.4555563658199103,0.5162773455796426,0.279023472093692,0.0540010253052122,0.2465813789456921,0.3354532646710177,0.2627636922349864,7.439848905897555
307317,A,B,A,C,B,B,A,E,E,L,0.4030397668895314,0.6218948612322063,0.6123973141607236,0.3265352117132533,0.2698875598923585,0.4095231245712036,0.309095336207003,0.7777501667979398,0.3935547475573424,0.1182112004390388,0.2890696486513789,0.3940022263597135,0.372914600501371,0.7794578089324162,7.914844985049131
366175,A,A,B,C,B,D,A,E,C,F,0.4127189340098827,0.3379522347278773,0.2970691718101738,0.2870042130634867,0.2575155089871642,0.6460875162037935,0.4864096585953213,0.8647900290500665,0.8116552361471419,0.4930261591901256,0.6728997893757356,0.2264518440017824,0.812972163353338,0.8205342376131145,8.283861840211191
481985,B,A,A,C,B,B,A,E,C,I,0.4551137504726183,0.2355597125104272,0.3127091658914527,0.4622828467579389,0.2876072329177946,0.4178415064018762,0.5436131031404519,0.8201014585363104,0.4516980327260591,0.1775760050136323,0.120788387805834,1.0636547684146849,0.7753590884861568,0.3223932114018037,7.107704666890355
359749,A,B,A,C,B,B,A,E,C,H,0.7371015422144636,0.2342028961978087,0.4912982502082412,0.3115593115733502,0.8302118935919095,0.4021048927614443,0.5904850427047265,0.3766143128069529,0.3599553751175943,0.3996839765348225,0.2100247360074243,0.3210166430771923,0.3611358628722027,0.2571880705569833,8.24102431090747
249860,B,A,A,C,B,D,A,D,A,F,0.94948798721996,0.3673270559127223,0.2148384201042094,0.6868737565706646,0.7816606988429443,0.5139868728386129,0.5515138401731108,0.8561132484715908,0.5885569738161806,0.8404028194434449,0.3764506223509762,0.329900355542574,0.6309490054464747,0.301363735875945,8.102386583757752
194359,B,B,B,C,B,B,A,E,C,N,0.6463827934668773,0.3560509529822826,0.2685478161630833,0.6953748835695099,0.2866793906386396,0.7652688599609605,0.3689632516432524,0.2588578371549899,0.3276914284767202,0.4920350721661998,0.3776508571253503,0.3656696820323764,0.3218302597107597,0.4139742911126077,7.481615280966356
99995,A,B,A,C,B,C,A,E,E,H,0.1936877470857745,0.3046363675633021,0.2342983276660109,0.4180219035157625,0.5242237022864246,0.6027781247655378,0.3759282057114022,0.5026989804600884,0.7150752896809753,0.4618029601075119,0.625240581642614,0.8697389062831485,0.2865308033892489,0.5314028261650406,7.4017246409908095
321820,A,A,A,A,B,D,A,E,A,F,0.5754904031066621,0.5607367691111739,0.131925870283642,0.4073092192608023,0.2752422068847607,0.3897269301740725,0.7946253132132061,0.5454242528801482,1.0074509177175706,0.6903171899021333,0.6467410181545602,0.4381515448499103,0.7910713147323366,0.5867965947380199,8.85216867661349
91666,A,A,A,C,B,D,A,D,A,J,0.7590844564835544,0.5592190548587668,0.2899069821257402,0.7966604155810172,0.5322312709170525,0.5994018278974776,0.4534440018194584,0.4022724593916844,1.027131000915218,0.6867867112055249,0.7914814929267278,0.7168672381967983,0.8353222020616168,0.1699541877774044,8.161691807892938
464709,B,A,A,C,B,B,A,E,C,N,0.4185060439905418,0.4301331183503857,0.6849912528834866,0.3073079872046771,0.2725218397718748,0.5345016177501134,0.2459680350350813,0.6117150560130992,0.3142765308611298,0.1229962703422111,0.6760511645603042,0.3475459621752499,0.4015586559061975,0.1782130736977371,8.513588611074344
444985,A,A,A,C,B,D,A,E,C,F,0.9767842201812368,0.4221463121001892,0.3571869345848979,0.8024617861804029,0.2821105968339412,0.8717937074627025,0.3231246119934866,0.9288087040746098,0.5864079531541461,0.5175363952288049,0.505749908464196,0.7342678041077015,0.9053490854584404,0.2224370225284193,8.489702337983262
343661,A,A,A,C,B,B,A,E,A,F,0.5241418538932535,0.4889866354702279,0.536192130741171,0.7994201663966516,0.2749636008812237,0.4000650631237946,0.39262753258814,0.6307881410300844,0.4277194779927605,0.3448899368232552,0.4174692902247578,0.7662512168280992,0.7304223977802312,0.7346672765396822,9.369940784408886
51525,A,A,A,C,B,B,A,E,C,B,0.4403781257010442,0.6252408698238354,0.5855682661094597,0.4728386980254545,0.2834634648153177,0.3738408030201345,0.4057045754888529,0.7085143146182714,0.565370813491178,0.3343913541943549,0.2313682107060487,0.4707493257061203,0.6125624971445298,0.4523438540435928,7.934050023317676
138760,A,B,A,C,B,D,A,E,C,N,-0.1125083910362107,0.3677126692970944,0.2919002458427906,0.1382981662152699,0.6811857711873468,0.6901616596889406,0.71692075005273,0.4759804732466672,0.8371883781255889,0.8584530732300749,0.9030013802075418,0.6308796096350037,0.6374821089536403,0.165415920637895,6.950043788723629
240920,A,B,B,C,B,B,A,E,C,B,0.4456655101127399,-0.054615836360437,0.6012785516228841,0.4667583866508659,0.8070734603246879,0.2927614850073588,0.1487239642406756,0.3180719349420579,0.3881213994515093,0.1732886611533079,0.2359146540379451,0.4230106036381761,0.3497024654540586,0.8390401453670302,8.615557864482872
